0.00981293,-0.0366541,0.060062,0.000347933,0.00706754,-2.4591e-06,0.999975,0,0,0.328003,51
0.0406079,-0.0687429,0.129987,0.000347933,0.00706754,-2.4591e-06,0.999975,0,0,0.328003,52
0.0209623,-0.023753,0.0698676,0.0015649,0.00772955,-1.20964e-05,0.999969,0,0,0.328003,53
0.037259,-0.0348779,0.0995616,0.00433213,0.0091601,-3.96848e-05,0.999949,0,0,0.328003,54
0.0500989,-0.0658438,0.109806,0.00519763,0.00957361,-4.97631e-05,0.999941,0,0,0.32399,55
0.0319023,-0.0415829,0.0695579,0.00644099,0.0107827,-6.94566e-05,0.999921,0,0,0.32399,56
0.0358418,-0.0549676,0.0596502,0.00694062,0.0118177,-8.20297e-05,0.999906,0,0,0.32399,57
0.0501078,-0.0485625,0.0699494,0.00723082,0.0117365,-8.48727e-05,0.999905,0,0,0.32399,58
0.037425,-0.0385789,0.0500264,0.00668719,0.0118847,-7.94823e-05,0.999907,0,0,0.334,59
0.0281994,-0.0849931,0.109753,0.00442057,0.013581,-6.0042e-05,0.999898,0,0,0.334,60
0.0474731,-0.0615761,0.0704278,0.00148774,0.0127455,-1.89636e-05,0.999918,0,0,0.334,61
0,0,0,0.000206702,0.0127017,-2.62567e-06,0.999919,0,0,0.322006,62
0.0476247,-0.0655709,0.149909,-0.000139959,0.0128369,1.7968e-06,0.999918,0,0,0.322006,63
0.0512287,-0.0417935,0.0702221,-0.000734605,0.0120392,8.84469e-06,0.999927,0,0,0.334991,64
0.0404907,-0.039957,0.0799709,-0.000725766,0.0120584,8.75221e-06,0.999927,0,0,0.334991,65
0.0285375,-0.00759952,0.0503129,0.000390066,0.0109765,-4.28181e-06,0.99994,0,0,0.334991,66
0.0492202,-0.0447771,0.0902324,0.00107885,0.0100038,-1.07932e-05,0.999949,0,0,0.320999,67
0.0267454,-0.0416188,0.0600729,0.00150965,0.00961957,-1.45228e-05,0.999953,0,0,0.320999,68
0.0418722,-0.062724,0.110002,0.00160864,0.00951667,-1.53096e-05,0.999953,0,0,0.320999,69
0.0258459,-0.0563136,0.0798389,0.0014329,0.0100928,-1.44628e-05,0.999948,0,0,0.320999,70
0.0276865,-0.0435985,0.0798217,0.00161906,0.0106311,-1.72134e-05,0.999942,0,0,0.171005,71
0.110466,-0.104086,0.209455,0.00305779,0.0118832,-3.6339e-05,0.999925,0,0,0.171005,72
0.0751521,-0.0749908,0.13994,0.00376322,0.0117312,-4.41506e-05,0.999924,0,0,0.171005,73
0.0254805,-0.0490101,0.0598137,0.00381839,0.012196,-4.6573e-05,0.999918,0,0,0.341995,74
0.0325283,-0.0658434,0.0894861,0.00283762,0.0137135,-3.89177e-05,0.999902,0,0,0.341995,75
0.0544196,-0.0358038,0.0599803,0.00219017,0.0138224,-3.02763e-05,0.999902,0,0,0.341995,76
0.0199534,-0.0545518,0.0896445,0.00133933,0.0146723,-1.96532e-05,0.999891,0,0,0.341995,77
0.0417222,-0.034114,0.0499958,0.000343843,0.0146905,-5.05179e-06,0.999892,0,0,0.348007,78
0.097548,-0.0245896,0.111087,0.00106275,0.0118793,-1.26257e-05,0.999929,0,0,0.348007,79
0.00481273,-0.0329592,0.0600688,0.0013906,0.0116093,-1.6145e-05,0.999932,0,0,0.348007,80
0.0498152,-0.0554886,0.110277,0.00225761,0.0105901,-2.39097e-05,0.999941,0,0,0.348007,81
0,0,0,0.00264927,0.00882987,-2.33937e-05,0.999958,0,0,0.347,82
0.0509277,-0.0434547,0.120139,0.00399511,0.00769437,-3.0741e-05,0.999962,0,0,0.347,83
0.0294059,-0.0432306,0.0899333,0.00426674,0.00775517,-3.30906e-05,0.999961,0,0,0.347992,84
0.0173902,-0.0634676,0.059973,0.0037576,0.00808183,-3.03695e-05,0.99996,0,0,0.347992,85
0.0405079,-0.0573308,0.0900023,0.00322143,0.00825071,-2.65801e-05,0.999961,0,0,0.347992,86
0.00923516,0.0101652,0.0889387,0.00524342,0.0106175,-5.56757e-05,0.99993,0,0,0.347992,87
0.0744365,-0.0858946,0.130055,0.00460926,0.0106635,-4.9154e-05,0.999933,0,0,0.343018,88
0.0699628,-0.0710625,0.0800013,0.00458475,0.0106118,-4.86557e-05,0.999933,0,0,0.343018,89
0.0275825,-0.0159752,0.0399893,0.00458475,0.0106118,-4.86557e-05,0.999933,0,0,0.343018,90
0.0499702,-0.0624458,0.100126,0.00344716,0.0106355,-3.66647e-05,0.999937,0,0,0.343018,91
0.0300638,-0.0384546,0.0799149,0.00287517,0.0109696,-3.15416e-05,0.999936,0,0,0.333984,92
-0.00773048,-0.0541274,0.0588423,0.00148906,0.0137895,-2.05353e-05,0.999904,0,0,0.333984,93
0.0589423,-0.0487809,0.139412,0.00131248,0.0148332,-1.94704e-05,0.999889,0,0,0.333984,94
0.0844236,-0.0369581,0.109679,0.00169265,0.0152854,-2.58759e-05,0.999882,0,0,0.333984,95
0.0544905,-0.0582591,0.0597734,0.000853773,0.0156985,-1.34046e-05,0.999876,0,0,0.33902,96
0.0566674,-0.0512284,0.0998185,0.000647343,0.0159318,-1.03147e-05,0.999873,0,0,0.33902,97
0.0142486,-0.0129365,0.0493911,0.00056929,0.016879,-9.6104e-06,0.999857,0,0,0.33902,98
0.029599,-0.0505844,0.098765,0.000442652,0.0186257,-8.24614e-06,0.999826,0,0,0.33902,99
0.0439785,-0.0579088,0.0791777,0.000109581,0.0196732,-2.15623e-06,0.999806,0,0,0.348999,100
0.0373096,-0.0605183,0.108468,-0.000202361,0.0214826,4.34826e-06,0.999769,0,0,0.348999,101
0,0,0,3.71322e-05,0.0226204,-8.40159e-07,0.999744,0,0,0.348999,102
-0.13522,-0.0049449,0.0293165,0.000331893,0.0233373,-7.74758e-06,0.999728,0,0,0.348999,103
0.166632,-0.0463639,0.0792506,0.000235434,0.0240407,-5.66165e-06,0.999711,0,0,0.335999,104
0.069344,-0.05545,0.0998138,0.000502097,0.02411,-1.21091e-05,0.999709,0,0,0.335999,105
0.152769,-0.0476003,0.15277,0.00341142,0.0206289,-7.03893e-05,0.999781,0,0,0.335999,106
0.0333224,-0.0506419,0.0511902,0.00414893,0.0189683,-7.8713e-05,0.999811,0,0,0.339996,107
0.0307077,-0.0568661,0.0809711,0.00521233,0.017318,-9.02818e-05,0.999836,0,0,0.339996,108
-0.0047503,-0.0646491,0.0801267,0.00576602,0.0168888,-9.73965e-05,0.999841,0,0,0.339996,109
0.0354067,-0.0834565,0.0903818,0.00533769,0.0164037,-8.75709e-05,0.999851,0,0,0.339996,110
0.0398374,-0.0339796,0.0607208,0.0045984,0.0155122,-7.13407e-05,0.999869,0,0,0.341003,111
0.00461946,-0.0588106,0.0995869,0.00390451,0.0162316,-6.33854e-05,0.999861,0,0,0.341003,112
0.0068203,-0.0138852,0.0687125,0.00461778,0.0177624,-8.20368e-05,0.999832,0,0,0.341003,113
0.0329251,-0.000686016,0.0683762,0.00624038,0.019259,-0.000120208,0.999795,0,0,0.341003,114
0.0817352,-0.0454072,0.0889563,0.00782184,0.0198295,-0.000155139,0.999773,0,0,0.342987,115
0.0750464,-0.0715877,0.079771,0.00830263,0.0198125,-0.000164534,0.999769,0,0,0.342987,116
0.0636716,-0.0274948,0.0402377,0.010083,0.0186379,-0.000187969,0.999775,0,0,0.342987,117
0.104257,-0.0337733,0.0423583,0.0110625,0.0147759,-0.000163485,0.99983,0,0,0.342987,118
0.00485909,-0.0314754,0.0408722,0.011689,0.0127874,-0.000149494,0.99985,0,0,0.259003,119
-0.0401312,-0.0236041,0.0201205,0.0117932,0.0124551,-0.000146907,0.999853,0,0,0.259003,120
-0.00985478,-0.0174867,0.0202847,0.0122532,0.0114336,-0.000140118,0.99986,0,0,0.259003,121
0,0,0,0.00887849,0.0119965,-0.000106523,0.999889,0,0,0.152008,122
0.0127818,0.0179862,0.0103366,0.00777071,0.0121269,-9.42444e-05,0.999896,0,0,0.152008,123
0.00708016,0.00687683,0.000454283,0.0052356,0.0126372,-6.61696e-05,0.999906,0,0,0.152008,124
0.0020773,0.00890209,0.00993688,0.00418798,0.0131239,-5.4968e-05,0.999905,0,0,0.152008,125
-0.0088189,0.00269608,0.00970057,0.00268614,0.0139922,-3.75888e-05,0.999898,0,0,0.0480042,126
0.0152692,-0.0121198,0.0096464,-0.000114822,0.0147836,1.69767e-06,0.999891,0,0,0.0480042,127
-0.011962,0.0413851,-0.000757791,-0.000760819,0.0158688,1.20748e-05,0.999874,0,0,0.0480042,128
0.0164784,0.0288874,-0.000238641,-0.00157415,0.0161423,2.54138e-05,0.999868,0,0,0.0480042,129
0.0191978,0.0185347,-6.13951e-05,-0.00181133,0.0162022,2.93514e-05,0.999867,0,0,0.0209961,130
-0.0401837,0.01833,-0.0115229,-0.00221193,0.0181444,4.01408e-05,0.999833,0,0,0.0209961,131
0.0194355,0.0244119,-0.000509379,-0.00195056,0.0187901,3.66578e-05,0.999822,0,0,0.0209961,132
0.0792644,-0.00589422,-0.0189167,-0.0024755,0.0174032,4.30883e-05,0.999845,0,0,-0.00799561,133
0.0960387,0.000174938,0.0130817,-0.00219158,0.0128884,2.82482e-05,0.999915,0,0,-0.00799561,134
-0.0249545,0.00897689,-0.0194063,-0.00248697,0.0117667,2.92656e-05,0.999928,0,0,-0.00799561,135
0.0612039,0.043665,-0.0373199,-0.00146367,0.0047448,6.94492e-06,0.999988,0,0,-0.00799561,136
-0.00105313,0.0217296,-0.00950591,-0.000219958,-0.00154355,-3.39517e-07,0.999999,0,0,-0.026001,137
0.219043,0.03314,-0.0178016,0.002353,-0.0186631,4.3922e-05,0.999823,0,0,-0.026001,138
-0.0772403,0.0125095,-0.017769,0.00412734,-0.0262181,0.000108249,0.999648,0,0,-0.026001,139
-0.164623,-0.0376351,-0.014127,0.0042245,-0.029554,0.000124906,0.999554,0,0,-0.026001,140
-0.0705735,-0.0234293,-0.00493316,0.00488877,-0.0330151,0.000161493,0.999443,0,0,-0.0250244,141
0,0,0,0.00652527,-0.0348485,0.000227539,0.999371,0,0,-0.0250244,142
-0.156958,-0.0408192,-0.000547173,0.00539458,-0.0283071,0.000152769,0.999585,0,0,-0.0250244,143
0.0170076,-0.00557786,0.00338127,0.00479501,-0.0255813,0.000122704,0.999661,0,0,-0.0229797,144
0.0510089,0.00305906,0.00298679,0.00441401,-0.0228641,0.00010095,0.999729,0,0,-0.0229797,145
0.0578131,0.0020087,0.00281391,0.00381792,-0.0200086,7.64072e-05,0.999793,0,0,-0.0229797,146
-0.153511,-0.0301033,0.0190102,0.000521265,-0.00263695,1.37455e-06,0.999996,0,0,-0.0229797,147
0.182298,0.0730488,0.000158703,1.03615e-05,-0.000224634,2.32754e-09,1,0,0,-0.0240173,148
0.0146343,0.045393,0.00887122,0.000365732,0.00713218,-2.60853e-06,0.999974,0,0,-0.0240173,149
-0.208814,-0.0421873,-0.000550433,6.79532e-05,0.00870968,-5.91874e-07,0.999962,0,0,-0.0240173,150
0.27933,0.0208537,-0.000460714,0.000157509,0.00983095,-1.54854e-06,0.999952,0,0,-0.0240173,151
0.00331484,0.0348299,0.00849329,0.00168876,0.0127175,-2.14787e-05,0.999918,0,0.0625,-0.0140076,152
0.0937748,-0.00841667,0.000225245,0.00191394,0.0122784,-2.35021e-05,0.999923,0,0.0625,-0.0140076,153
0.116268,-0.0145232,0.000691842,0.00258839,0.0107937,-2.794e-05,0.999938,0,0.0625,-0.0140076,154
-0.00134544,0.0280714,-0.000244049,0.00361514,0.0110067,-3.97933e-05,0.999933,0,0.0625,-0.0140076,155
0.028976,0.00349257,-0.0196439,0.00464066,0.00984117,-4.56722e-05,0.999941,0,0,-0.0159912,156
0.0426776,-0.00992404,1.61254e-06,0.00512606,0.00959348,-4.91797e-05,0.999941,0,0,-0.0159912,157
0.0372354,-0.00714957,-0.00978649,0.00599648,0.00853165,-5.11627e-05,0.999946,0,0,-0.0159912,158
0.0626415,-0.0208194,-0.00908698,0.00667299,0.00479123,-3.19729e-05,0.999966,0,0,-0.0159912,159
0.0434693,-0.026999,0.000519356,0.00633346,0.00196225,-1.24281e-05,0.999978,0,0,-0.00900269,160
0.0553501,0.0267863,-0.0101357,0.00678741,-0.00201895,1.37038e-05,0.999975,0,0,-0.00900269,161
0,0,0,0.00635427,-0.00606066,3.85126e-05,0.999961,0,0,-0.00900269,162
0.0348654,-0.0272094,-0.0102861,0.00547345,-0.007761,4.24813e-05,0.999955,0,0,-0.00900269,163
-0.0356827,-0.00812173,0.0101698,0.00448643,-0.00788997,3.53992e-05,0.999959,0,0,-0.00900269,164
0.00786272,-0.000610472,0.00998145,0.00362859,-0.00836594,3.03578e-05,0.999958,0,0,-0.00900269,165
0.0242574,0.00494803,0.0103684,0.00278876,-0.00765784,2.13566e-05,0.999967,0,0.0625,0.0110168,166
-0.0549749,0.0761094,-0.00930585,0.00448871,-0.00385788,1.73172e-05,0.999982,0,0.0625,0.0110168,167
0.168064,-0.0037086,0.00946147,0.00757441,-0.00141655,1.07298e-05,0.99997,0,0.0625,0.0110168,168
0.0734555,0.0030941,-0.000630706,0.00920241,-0.00179797,1.65464e-05,0.999956,0,0,0.0130005,169
0.0636863,-0.0211621,-0.000496395,0.0101589,-0.00267851,2.72123e-05,0.999945,0,0,0.0130005,170
0.0629299,-0.00193723,-0.00107109,0.0117869,-0.0044624,5.2602e-05,0.999921,0,0,0.0130005,171
0.0678873,-0.0215431,-0.0105263,0.0116084,-0.00693231,8.04807e-05,0.999909,0,0,0.0130005,172
0.109211,-0.0611573,0.00946095,0.0102914,-0.0100566,0.000103508,0.999896,0,0,0.0149841,173
-0.00942586,-0.0279751,-0.00977356,0.00870603,-0.011008,9.58454e-05,0.999902,0,0,0.0149841,174
-0.0364011,0.0194971,0.00036494,0.00765959,-0.0110351,8.4532e-05,0.99991,0,0,0.0149841,175
0.0564563,0.0245155,0.0110947,0.00624026,-0.00958207,5.97985e-05,0.999935,0,0.0625,0.0130005,176
-0.101095,-0.0918123,0.0106449,0.00509127,-0.00869322,4.42617e-05,0.999949,0,0.0625,0.0130005,177
0.153574,0.0871839,-0.00968497,0.00444873,-0.00821759,3.65594e-05,0.999956,0,0.0625,0.0130005,178
0.080786,0.0390799,0.00986534,0.00519445,-0.00814596,4.23158e-05,0.999953,0,0.0625,0.0130005,179
0.0306854,0.0436965,0.0196998,0.00813516,-0.00636501,5.17831e-05,0.999947,0,0.0625,0.0130005,180
-0.0288342,0.0372199,-0.000813286,0.0117374,-0.00237245,2.78483e-05,0.999928,0,0,0.0230103,181
0,0,0,0.015913,0.000871824,-1.38751e-05,0.999873,0,0,0.0230103,182
0.0906352,-0.0217376,-0.000480921,0.0166027,0.000231546,-3.84483e-06,0.999862,-0.03125,0,0.0140076,183
-0.00737344,-0.0258111,0.0195475,0.0169678,0.00277852,-4.71525e-05,0.999852,-0.03125,0,0.0140076,184
0.0163704,-0.0295716,0.0197687,0.0169011,0.0044588,-7.537e-05,0.999847,-0.03125,0,0.0140076,185
0.0257316,-0.0298089,0.00985278,0.0159095,0.00766621,-0.000121984,0.999844,-0.03125,0,0.0140076,186
0.0673379,-0.0303608,-0.0100467,0.0133161,0.011702,-0.000155849,0.999843,0,0.0625,0.0119934,187
0.182264,0.00422388,2.49255e-05,0.00981002,0.0147274,-0.000144499,0.999843,0,0.0625,0.0119934,188
0.103121,0.055876,0.019987,0.00981002,0.0147274,-0.000144499,0.999843,0,0.0625,0.0119934,189
-0.149947,-0.0926241,-0.00117979,0.00857403,0.0171061,-0.000146695,0.999817,0,0,0.00698853,190
0.169928,0.0692935,0.00895245,0.00715017,0.0190186,-0.000136015,0.999794,0,0,0.00698853,191
0.0934161,0.0163752,-0.000636921,0.00563551,0.0202401,-0.000114088,0.999779,0,0,0.00698853,192
0.0643733,0.026679,-0.0108625,0.00467687,0.0215894,-0.000100995,0.999756,0,0,0.00698853,193
-0.125984,-0.0853471,0.0283509,0.00338668,0.0232746,-7.88453e-05,0.999723,0,0.0625,0.0110168,194
0.2938,0.11221,0.0203,0.00435061,0.0227995,-9.92184e-05,0.999731,0,0.0625,0.0110168,195
0.133081,-0.0268298,-0.00869513,0.00403251,0.0215534,-8.6935e-05,0.99976,0,0.0625,0.0110168,196
-0.111961,0.0288441,-0.0107309,0.00403251,0.0215534,-8.6935e-05,0.99976,0,0.0625,0.0110168,197
0.213815,-0.00831753,0.00324136,0.00457928,0.0186501,-8.54198e-05,0.999816,0,0,0.0159912,198
0.00422453,0.0095321,0,0.00457928,0.0186501,-8.54198e-05,0.999816,0,0,0.0159912,199
0.10265,-0.0117122,0.00338903,0.00455388,0.0140079,-6.37972e-05,0.999892,0,0,0.0159912,200
0.0162314,0.00839391,-0.0196293,0.00481697,0.0133225,-6.41804e-05,0.9999,0,0,0.0159912,201
0,0,0,0.00593192,0.00488066,-2.89526e-05,0.99997,0,0,0.0119934,202
0.00359473,-0.0229108,0.0102253,0.00627412,0.00307192,-1.92741e-05,0.999976,0,0,0.0119934,203
-0.00948012,-0.0212832,-0.00108621,0.00627412,0.00307192,-1.92741e-05,0.999976,0,0,0.0119934,204
0.0499898,0.0198042,0.00127754,0.0062125,0.00126924,-7.88529e-06,0.99998,0,0.0625,0.00799561,205
0.0459481,-0.0148948,0.0298733,0.00668166,0.0010777,-7.20098e-06,0.999977,0,0.0625,0.00799561,206
0.0706553,-0.0238356,0.000136392,0.00589965,0.00221118,-1.30455e-05,0.99998,0,0.0625,0.00799561,207
-0.348928,0.0106204,-0.0137529,0.0057369,0.0132326,-7.59221e-05,0.999896,-0.03125,0,0.00900269,208
0.0720587,-0.0138276,-0.000589714,0.00549289,0.0142929,-7.85185e-05,0.999883,-0.03125,0,0.00900269,209
0.260283,0.0240965,-0.00522598,0.00549289,0.0142929,-7.85185e-05,0.999883,-0.03125,0,0.00900269,210
-0.274909,-0.0213658,-0.00522352,0.00549289,0.0142929,-7.85185e-05,0.999883,-0.03125,0,0.00900269,211
0.302582,-0.0955767,0.0117911,0.000645127,0.0131864,-8.50762e-06,0.999913,-0.03125,0,0.00900269,212
0.299013,0.0848187,-0.00355992,-0.000434921,0.0126295,5.49327e-06,0.99992,-0.03125,0,0.00900269,213
-0.288498,-0.126954,0.0135813,-0.00137801,0.013088,1.80369e-05,0.999913,-0.03125,0,0.00900269,214
0.270783,0.0960484,0,-0.00137801,0.013088,1.80369e-05,0.999913,-0.03125,0,0.00900269,215
-0.0396076,-0.112989,-0.016549,-0.000699692,0.00425458,2.97693e-06,0.999991,-0.03125,0,0.00900269,216
0.487033,0.139154,-0.000172045,0.000290185,-0.0051214,1.48617e-06,0.999987,-0.03125,0,0.00900269,217
-0.305424,-0.147296,-0.000586223,0.000290185,-0.0051214,1.48617e-06,0.999987,-0.03125,0,0.00900269,218
0.521967,0.229786,-0.0238171,0.00475314,-0.014205,6.75258e-05,0.999888,-0.03125,0,0.00900269,219
-0.294672,-0.0750051,-0.0061625,0.00558283,-0.0156859,8.75838e-05,0.999861,-0.03125,0,0.00900269,220
0.397587,0.196523,0.00119142,0.0106823,-0.0182697,0.000195206,0.999776,0,0.0625,0.0510254,221
0,0,0,0.0106823,-0.0182697,0.000195206,0.999776,0,0.0625,0.0510254,222
-0.043904,-0.135897,0.0293462,0.00403703,-0.00342089,1.38104e-05,0.999986,0,0.0625,0.0109863,223
-0.313674,-0.0459282,-0.000624368,0.00403703,-0.00342089,1.38104e-05,0.999986,0,0.0625,0.0109863,224
-0.21054,-0.0875828,0.0801279,0.0013461,0.00693177,-9.33106e-06,0.999975,0,0.0625,0.0109863,225
-0.25791,-0.0967192,-0.00723963,-0.000630078,0.0179435,1.13076e-05,0.999839,0,0.0625,0.0109863,226
0.105142,0.0975165,-0.00723496,-0.000630078,0.0179435,1.13076e-05,0.999839,0,0.0625,0.0109863,227
-1.18493,-0.100042,0.0587722,-0.00620976,0.0771827,0.00048073,0.996998,0,0.0625,0.0109863,228
-0.135528,0.0615165,-0.135182,-0.00620976,0.0771827,0.00048073,0.996998,0,0.0625,0.0109863,229
0.143204,-1.17453e-05,0.174647,-0.00618238,0.0851519,0.000528371,0.996349,0,0.0625,0.0109863,230
-0.522156,0.029107,-0.177261,-0.00414121,0.0884165,0.000367594,0.996075,0,0.0625,0.0109863,231
0.214692,-0.23278,0.160962,-0.00264124,0.0844591,0.000223878,0.996423,0,0.0625,0.0109863,232
0.185389,0.0635897,-0.161319,-0.00264124,0.0844591,0.000223878,0.996423,0,0.0625,0.0109863,233
-0.24734,0.121405,-0.159015,-0.00264124,0.0844591,0.000223878,0.996423,0,0.0625,0.0109863,234
0.956926,0.0137191,0.227026,0.00504322,0.0542718,-0.000274113,0.998513,-0.03125,0.0625,0.0220032,235
-0.112423,-0.100915,-0.0665655,0.00504322,0.0542718,-0.000274113,0.998513,-0.03125,0.0625,0.0220032,236
0.979305,0.216359,0.0324699,0.0110093,0.0193239,-0.000212796,0.999753,-0.03125,0.0625,0.0220032,237
0.229903,0.11619,-0.00512786,0.0137258,0.00641568,-8.80706e-05,0.999885,-0.03125,0.0625,0.0220032,238
0.295324,0.00952574,-0.0280324,0.0185402,-0.0171447,0.000317966,0.999681,0,0,0.0100098,239
0.231068,0.286061,-0.0186896,0.0181563,-0.0225725,0.000410005,0.99958,0,0,0.0100098,240
-0.0725521,-0.110769,-0.0186582,0.0181563,-0.0225725,0.000410005,0.99958,0,0,0.0100098,241
0,0,0,0.00528315,-0.0517482,0.000273764,0.998646,0,0,0.0100098,242
0.0538444,-0.023545,-0.0600664,0.00528315,-0.0517482,0.000273764,0.998646,0,0,0.0100098,243
-0.00472673,-0.0995715,-0.0597413,0.00528315,-0.0517482,0.000273764,0.998646,0,0,0.0100098,244
-0.560214,-0.222855,0.189681,-0.00529156,-0.0210344,-0.000111331,0.999765,0,0.0625,0.0319824,245
-0.0237761,-0.175937,-0.0105093,-0.00529156,-0.0210344,-0.000111331,0.999765,0,0.0625,0.0319824,246
-0.542181,-0.279279,0.0572744,-0.0127843,0.00196284,2.50957e-05,0.999916,0,0.0625,0.0319824,247
-0.177402,-0.142198,-0.00375278,-0.0127843,0.00196284,2.50957e-05,0.999916,0,0.0625,0.0319824,248
-0.703793,-0.0845749,0.041479,-0.0145984,0.0306688,0.000447975,0.999423,0,0,0.00201416,249
0.125725,0.042299,-0.0259672,-0.0145984,0.0306688,0.000447975,0.999423,0,0,0.00201416,250
-0.239213,0.164165,0.0299268,-0.00584778,0.042746,0.000250202,0.999069,0,0,0.00201416,251
